person_id,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,activity_id
3,0.88961,-1.1096,-1.96836,-2.85899,-1.09377,0.7555,2.38147,3.51199,1.50051,-0.81373,3
3,1.03403,-1.5997,-2.64828,-0.68042,-0.52457,2.01564,2.31521,1.53063,-0.2887,-2.21291,3
3,-1.39812,-1.94954,-2.35269,-0.57771,2.68593,2.33532,0.90359,-0.17714,-1.66031,-2.22035,3
3,-2.25525,-1.96472,-0.90456,1.6265,2.84957,2.50018,0.41087,-0.98475,-3.06277,-1.90701,3
3,-2.25813,0.39144,1.82057,4.08112,2.26172,0.93388,-1.22235,-3.05088,-2.27726,-0.46048,3
3,-1.4848,1.10093,1.74422,3.85504,1.41291,-0.83649,-1.918,-1.57273,-0.10041,1.239,3
3,0.72949,2.46535,2.45894,0.4813,-1.7199,-1.7667,-1.92354,-1.15673,0.31051,1.98649,3
3,2.42432,2.3351,0.79116,-0.3538,-2.42509,-2.07052,-1.2462,1.03001,1.81957,3.15362,3
3,-0.55937,1.65683,2.02659,1.14728,-0.45069,-2.29204,-1.46906,-1.94478,0.12894,1.58527,3
3,1.63766,2.62372,1.51276,0.32215,-2.31296,-2.74336,-1.82307,0.14616,1.17045,3.18259,3
3,3.00932,1.85478,0.12902,-1.60686,-3.27292,-2.78489,-1.25313,1.4578,2.75062,3.21594,3
3,2.79875,0.91809,-1.22504,-1.69425,-2.9297,-0.9037,0.4016,2.64597,2.98947,0.14604,3
3,2.15844,-1.20188,-2.59268,-2.34645,-1.76183,1.74303,1.4312,2.03363,0.78424,-0.25683,3
3,-0.78803,-1.64644,-2.4155,-1.50318,-0.28748,1.75122,2.14547,0.83604,-0.71384,-1.61888,3
3,-1.92675,-2.23234,-1.94209,-0.09973,2.30339,2.49115,0.87318,-0.15983,-2.13332,-2.45612,3
3,-1.98221,-1.585,-0.57431,1.2922,2.47415,2.38998,-0.6612,-1.82065,-2.47861,-1.34187,3
3,-1.7009,-0.07575,0.26488,3.0735,2.51206,0.84201,-1.19517,-2.26712,-1.92487,-0.32549,3
3,-0.9696,1.63716,2.42205,2.03827,0.86456,-1.35908,-2.23134,-2.06142,-1.1851,1.36839,3
3,-0.25366,2.71224,2.68792,0.924,-1.35719,-2.36621,-2.67913,-0.88807,1.90437,2.49636,3
3,2.1518,3.035,1.4506,-0.68868,-2.72064,-3.05813,-1.53976,-0.04066,2.42482,2.52379,3
3,2.18769,2.2828,-0.02829,-1.56613,-2.25535,-1.90519,0.13344,2.8358,1.73431,2.03602,3
3,1.44835,0.20713,-1.38489,-2.57379,-1.63537,-1.28845,1.73872,2.85836,1.27013,-0.09979,3
3,0.72863,-1.41734,-1.91824,-2.44909,-0.29525,1.32051,2.98745,1.84428,0.32806,-1.20194,3
3,-1.84393,-1.84333,-3.1372,-1.25286,1.07517,1.41844,1.67074,1.13713,-1.5832,-2.91766,3
3,-2.30926,-2.13051,-1.32241,1.13042,2.79602,1.98451,1.5707,-0.45344,-1.64208,-2.5008,3
3,-2.08608,-0.55443,0.46638,2.99775,2.52188,1.24559,-1.2648,-1.83294,-1.52981,-1.99416,3
3,-1.31447,0.74901,1.67987,2.45715,1.79986,-1.09291,-1.98923,-3.14292,-1.0444,0.65684,3
3,-0.27819,1.87336,1.15914,2.09043,0.29565,-2.00957,-1.6554,-1.59331,0.13618,2.46671,3
3,2.07635,2.34841,2.25111,0.96392,-1.06787,-2.32541,-2.13384,-0.17429,1.28987,2.48432,3
3,2.26267,1.9865,0.54309,-0.62468,-2.77678,-1.76075,-0.68069,2.19203,3.29221,2.05318,3
3,1.67457,0.51291,0.02655,-2.23128,-1.25963,-0.01891,1.82978,2.12396,2.9413,1.27203,3
3,1.92964,-1.13287,-2.18534,-1.95463,-0.35845,-0.0984,3.33678,2.33961,0.50449,-1.39346,3
3,-2.22308,-2.60705,-2.70383,-0.82748,1.00064,2.37503,2.94768,2.02606,0.20351,-1.59153,3
3,-2.35828,-2.43247,-1.14801,-0.97896,2.03432,2.40478,1.20849,-0.00103,-1.89569,-2.95707,3
3,-2.42412,-2.23247,0.02969,2.20721,2.59358,2.61789,0.66088,-1.66657,-2.19368,-2.51885,3
3,-1.83005,-0.21372,2.1274,2.90016,1.9718,0.33425,-1.28391,-3.13214,-1.72749,-0.49651,3
3,-1.16678,1.37932,2.13538,1.92968,0.08054,-1.60171,-1.97674,-1.96967,-1.06326,1.4259,3
3,0.86544,2.72956,2.48646,0.76687,-0.7623,-2.74901,-1.3238,-0.85967,0.82552,2.22117,3
3,0.86603,2.28993,1.09327,-0.71218,-2.24114,-2.37479,-1.43389,0.69731,3.23801,2.33958,3
3,2.34045,0.67291,-0.80789,-1.85209,-2.76859,-1.77689,-0.11798,0.708,3.05905,1.75086,3
3,1.92822,-0.01284,-1.95436,-2.14821,-2.65939,-0.7041,1.96327,3.21613,2.00177,0.07396,3
3,0.85811,-2.43888,-2.92617,-1.91717,-0.92467,1.74347,2.25065,2.41959,0.06248,-1.29841,3
3,-1.80652,-2.35947,-1.26179,-1.14503,1.08627,1.93785,2.11915,-0.04193,-1.91612,-2.41038,3
3,-2.82043,-2.31185,-0.65264,0.77358,2.11242,2.03167,1.68794,-0.41779,-2.60714,-2.47172,3
3,-2.93381,-1.044,0.22685,2.64214,1.70155,1.1709,-0.44555,-1.30946,-1.86983,-0.75734,3
3,-1.54971,0.52194,1.18901,2.67544,1.60113,0.14072,-3.66778,-2.32272,-2.36958,1.16591,3
3,0.4709,1.43932,2.42499,1.32322,-0.03677,-2.41612,-2.76047,-1.91529,-0.12718,1.88964,3
3,2.05768,3.01387,2.50183,0.10343,-1.18958,-2.92285,-1.74083,-0.37815,2.62514,1.9318,3
3,2.58746,2.36326,1.17518,-1.80014,-2.01821,-1.97993,0.34342,1.46326,3.28198,2.1718,3
3,2.02739,0.92548,-0.90571,-2.36089,-2.53152,-0.9143,0.49925,2.1778,1.21001,1.24866,3
3,1.57145,-0.66723,-1.80759,-2.43549,-1.21076,0.70022,2.24323,2.50407,0.72505,-1.06363,3
3,-0.36535,-1.55753,-2.18426,-1.6346,1.65594,2.3951,2.64922,2.33682,-0.99411,-2.25431,3
3,-2.13158,-2.53369,-1.71893,0.29121,2.10114,2.78251,1.59216,0.11369,-2.06312,-3.15798,3
3,-2.04316,-2.11549,-0.00353,0.6596,2.35062,2.11149,-0.2251,-1.61716,-2.11946,-1.34505,3
3,-1.89185,-1.29972,0.96152,1.90573,2.63728,0.93076,-1.15407,-2.75478,-2.49269,-1.01225,3
3,-0.62134,1.53618,2.55116,2.47915,0.22164,-1.11352,-1.58289,-3.00677,-0.82601,1.28226,3
3,0.27984,3.21338,3.42919,0.93145,-1.49131,-2.57205,-2.43348,-1.15172,2.16529,1.78292,3
3,2.32499,2.88617,2.33231,-0.55051,-1.64104,-1.81287,-1.95453,-0.03063,1.95027,1.88304,3
3,0.49663,1.7657,2.70678,2.63992,-0.32928,-1.78784,-3.04058,-1.77914,-0.46015,2.02473,3
3,1.43958,3.09227,2.03181,0.84396,-1.87564,-2.76828,-2.09641,-0.45105,1.38434,2.6116,3
3,2.24192,1.98918,0.91625,-2.1831,-2.58779,-2.62478,-0.92612,1.18389,2.49782,1.84053,3
3,2.77513,1.54288,-0.70167,-3.7444,-2.41939,-1.02358,0.88085,3.09618,1.85662,0.80573,3
3,1.29603,0.09947,-2.96918,-1.96182,-0.95438,0.17943,1.93488,2.45575,1.40342,-0.80094,3
3,-1.06056,-1.91589,-1.70585,-1.67962,-0.00339,1.73928,2.11392,1.56479,-0.00614,-1.2165,3
3,-2.36034,-2.86953,-1.03875,0.49577,1.98088,2.76089,1.54466,0.2548,-1.90372,-2.90995,3
3,-2.4219,-1.27813,0.03903,2.82571,2.49936,1.85502,-0.4905,-1.02641,-2.23706,-1.75968,3
3,-2.77548,-0.06618,1.6168,2.03054,2.67145,0.51104,-2.43071,-2.88805,-2.85702,-0.70782,3
3,-0.8702,0.98279,1.75892,1.77523,-0.22959,-0.5166,-2.51168,-2.05759,-0.52464,1.46783,3
3,0.69798,2.72374,1.62187,0.46436,-1.23297,-1.94609,-2.71807,-1.27475,1.40539,2.82397,3
3,2.24664,3.29083,1.62331,-0.52746,-1.52794,-2.40256,-1.07808,-0.47577,2.13679,1.97102,3
3,2.15308,1.60791,0.37479,-1.6173,-3.06433,-1.61357,0.19932,1.94615,3.06348,2.05256,3
3,2.48071,0.03928,-2.48051,-2.51008,-1.81087,0.83906,1.69137,3.39978,2.44162,0.39797,3
3,0.50424,-1.89173,-2.81702,-2.78782,-0.00377,0.02223,2.34303,2.45077,0.2052,-1.63505,3
3,-0.79859,-3.04308,-2.30241,-0.64147,0.8507,1.35207,2.71096,0.00423,-1.22398,-2.40715,3
3,-2.92036,-2.26545,-1.03478,1.35827,2.23375,1.88539,0.44394,-1.48081,-1.49196,-3.17931,3
3,-2.90964,-1.02283,0.14002,1.79231,2.04072,1.64734,-1.8405,-2.44312,-2.28421,-1.31673,3
3,-1.98201,1.0136,1.87954,2.26514,1.6102,-0.38324,-1.40755,-3.08048,-1.7086,-0.25247,3
3,0.32411,1.41177,2.05252,0.87121,-0.21728,-0.95556,-3.00107,-1.89883,0.48282,1.51889,3
3,0.76,2.80406,3.17705,-0.27797,-1.15551,-2.92096,-1.7581,-0.67483,1.6266,2.39855,3
3,3.53122,1.71352,0.23204,-0.85357,-2.1296,-2.52443,-0.13421,1.26351,2.71512,1.61378,3
3,2.88025,1.13738,-1.59887,-1.8148,-1.82159,-0.79398,1.80124,2.46171,3.37273,1.17343,3
3,0.7011,-0.59643,-2.44436,-1.94448,-1.3962,0.44145,1.5328,1.34068,1.57418,-1.25876,3
3,-0.21673,-2.35821,-2.35331,-0.36151,1.5566,1.99374,2.23138,1.49052,-0.97096,-1.88817,3
3,-1.7527,-2.7638,-1.06461,0.30241,2.56974,1.3799,1.74983,0.37228,-1.96238,-1.73375,3
3,-3.43795,-2.18395,0.23919,1.78865,2.06119,1.41508,0.44051,-1.44632,-2.65132,-1.68934,3
3,-3.04303,-0.39474,0.33729,3.10648,2.25431,0.67733,-1.34073,-2.92844,-2.62523,0.10611,3
3,-1.1492,0.92708,2.14082,2.31811,0.62112,-1.2033,-2.05984,-2.7567,-0.76399,1.8055,3
3,1.17381,1.63579,2.27228,1.31539,-1.28758,-1.69706,-2.46118,-0.36969,1.02676,1.94415,3
3,1.98116,2.523,0.99787,-0.00886,-2.71262,-2.92035,-1.61388,0.89549,2.79533,3.22639,3
3,2.9187,1.37765,-1.05992,-1.50477,-1.90625,-1.91666,0.97867,1.87821,2.29888,1.63324,3
3,1.47651,-0.58406,-2.28841,-2.40325,-2.30441,0.58891,1.80365,2.32747,1.21029,-0.38595,3
3,0.52476,-1.16324,-3.58921,-2.87907,-0.34866,1.3687,2.74953,1.86961,0.59582,-1.25568,3
3,-1.02455,-1.9799,-2.03258,-1.57498,1.6888,3.96763,1.97311,0.32924,-1.44861,-2.71734,3
3,-2.47507,-2.20804,-0.45562,0.18323,2.26744,2.39719,0.57756,-0.61761,-2.47523,-1.39028,3
3,-2.03872,-1.94858,-0.14485,3.10824,2.64155,1.79712,0.20962,-2.5403,-2.2315,-1.13235,3
3,-1.94682,-0.06587,2.26856,1.8618,1.29549,-0.10624,-1.96625,-2.01568,-1.52373,0.53991,3
3,-0.3347,1.81139,2.79054,1.70462,-0.83101,-1.23684,-1.78479,-2.46985,0.59895,2.38387,3
3,1.63564,2.08398,1.27915,0.69904,-2.15076,-2.69452,-1.0476,-0.76721,1.62828,2.82504,3
3,2.87857,2.19721,0.59557,-2.55702,-3.55285,-2.58478,-0.18963,1.49191,2.50247,2.54872,3
3,2.59305,1.5915,-0.49518,-2.62472,-2.11315,-0.39328,1.1417,2.67653,2.00097,0.28824,3
3,0.80464,-0.11374,-2.36867,-2.67555,-1.21091,0.61442,1.32237,2.74788,1.25401,-0.36042,3
3,-0.40094,-2.02362,-2.49446,-0.75572,0.32783,2.08428,3.31621,1.29696,-0.29098,-2.50726,3
3,-2.49081,-2.82048,-2.18617,0.68398,2.14138,1.85063,1.01012,-0.03552,-1.28629,-2.94464,3
3,-2.19084,-0.91943,0.39516,2.50522,2.99054,1.35044,0.43814,-1.76393,-2.46366,-1.99594,3
3,-1.18885,-0.46422,1.18461,2.84623,2.24388,0.62503,-1.63659,-2.50689,-1.64487,-1.08109,3
3,-0.31476,0.79088,2.41407,2.44163,0.71709,-1.16143,-2.81443,-2.1068,-0.26097,0.35822,3
3,1.17412,2.09961,2.49865,0.96063,-0.81155,-2.83146,-1.45289,-1.84906,0.81735,1.67572,3
3,2.32579,1.62089,1.57513,-0.7843,-2.27797,-2.33133,-1.10003,0.91771,1.58791,2.88116,3
3,0.1061,2.40382,2.07904,1.56952,-0.39147,-1.50834,-2.13831,-1.38485,0.1206,1.78286,3
3,2.15841,1.98376,1.38502,0.73701,-2.37858,-1.61595,-1.95895,0.72929,1.18306,2.25903,3
3,2.71041,1.44314,0.34029,-1.66027,-2.83505,-1.86364,-1.12816,1.50376,3.15618,2.3186,3
3,2.29459,0.45155,-1.85742,-2.0881,-2.09923,-0.33028,1.30233,2.47994,2.62356,0.86472,3
3,0.40475,-0.87316,-2.19194,-2.96393,-0.73872,0.68874,1.30366,1.86858,2.00708,-0.40912,3
3,-0.82598,-1.6872,-2.3603,-0.73589,1.67639,1.62281,2.49111,2.419,0.00331,-2.56398,3
3,-1.02736,-2.14125,-0.94011,-0.5049,1.29813,2.46256,1.98956,-0.66754,-1.35055,-1.38474,3
3,-2.82673,-2.26082,0.68348,1.36896,1.84829,2.67719,0.58436,-0.8841,-2.50796,-1.87936,3
3,-2.25642,-0.70091,1.12876,2.01794,1.7598,0.32404,-1.25336,-1.79245,-2.94942,-0.33464,3
3,-1.68414,1.37246,1.48319,1.3927,1.08349,-1.0099,-3.11279,-1.72866,-0.95867,1.36705,3
3,1.32483,3.14785,2.39026,0.59632,-0.25849,-1.59105,-1.97103,-0.91796,1.40351,2.12302,3
3,2.13986,2.90439,1.60217,0.00201,-2.93028,-2.57708,-0.96083,0.46975,2.49427,2.26161,3
3,3.21586,1.46627,-0.59939,-2.05401,-2.09095,-1.76133,-0.9208,1.58643,2.52961,1.70615,3
3,2.28741,-0.12176,-2.03018,-2.54934,-2.05286,-0.25786,1.35536,2.93169,2.67465,-0.87042,3
3,0.22764,-0.9173,-2.39174,-2.18197,0.44271,1.14569,2.85035,2.34188,-0.18495,-1.59653,3
3,-1.15787,-1.81161,-1.3347,-0.8685,1.47954,2.81152,2.46001,0.35344,-1.17602,-2.02879,3
3,-2.63748,-2.92424,-1.71947,1.03293,1.42579,1.96394,0.23837,-1.43146,-2.53921,-3.08963,3
3,-2.64756,-1.84918,0.5987,1.78644,2.97822,1.51289,-1.14786,-1.79951,-3.11692,-0.94595,3
3,-0.62912,0.52496,1.43868,2.41557,1.3715,-0.66173,-2.09605,-2.57169,-1.2198,0.60801,3
3,0.39366,1.09604,1.94627,2.35829,-0.11858,-1.67358,-2.43179,-2.08822,-0.04428,1.51151,3
3,0.7315,2.25133,2.36594,0.1257,-1.29554,-2.51795,-1.50774,0.26289,1.64495,2.86128,3
3,2.27922,1.40883,-0.3124,-1.29575,-3.11461,-1.38395,-1.06925,1.39269,2.34001,1.45584,3
3,1.97166,0.93477,-0.98522,-2.54895,-2.14952,-1.4886,0.83056,3.20018,1.79877,1.54241,3
3,0.79436,-1.24479,-2.17256,-2.0265,-1.58163,-0.29158,2.87115,2.05663,0.59205,-0.59181,3
3,-0.69956,-1.94591,-2.95088,-1.81596,-0.1209,1.57147,2.40366,2.3733,-0.33239,-2.24292,3
3,-1.93957,-3.29144,-0.90039,0.69681,2.35653,2.79498,2.35922,0.12487,-1.61263,-2.7914,3
3,-2.29934,-1.12402,0.61007,1.17425,1.84987,2.01338,-0.05657,-1.62422,-2.67815,-2.21887,3
3,-1.38744,-0.69809,1.41376,1.71599,3.3469,-0.26938,-1.46222,-2.02966,-2.5448,-0.58382,3
3,-0.06352,1.05198,2.75816,1.63163,1.08132,0.09557,-1.72264,-1.61054,-0.2596,1.12334,3
3,0.15954,1.74062,2.35191,1.40813,-1.08018,-1.7524,-2.36239,-1.02757,1.09819,1.70523,3
3,1.66734,2.27349,1.34181,-0.6065,-2.0602,-2.30151,-1.48254,1.58328,1.63898,2.55535,3
3,3.42957,1.23712,-0.80918,-1.36363,-1.93544,-2.17705,0.35797,2.52777,2.37012,2.00253,3
3,2.39812,0.61284,-1.73069,-3.6561,-2.88315,0.06822,1.97277,3.21652,1.82329,-0.26638,3
3,1.05918,-1.09085,-2.57328,-2.91338,-0.22881,2.21258,3.38866,2.04288,0.87939,-1.5449,3
3,-0.75817,-2.01257,-3.12066,-0.75672,0.4991,2.70739,2.24385,0.90237,-0.84737,-2.20733,3
3,-2.06311,-1.69469,-1.07802,1.19118,1.74334,2.19662,1.87258,-1.41401,-1.92606,-1.74497,3
3,-2.35753,-1.1319,-0.0263,2.67849,2.16305,1.55898,-0.38688,-2.95926,-2.48034,-1.68042,3
3,-1.51936,0.90421,2.26069,2.61063,1.8787,-0.73454,-1.60364,-2.56313,-2.74525,1.04276,3
3,-0.08121,1.45848,3.60685,1.97448,-0.60527,-2.1643,-2.47599,-1.09705,-0.09584,1.99382,3
3,2.04577,2.2628,1.97104,0.46455,-1.88291,-2.86384,-1.584,0.25717,1.51077,2.45849,3
3,2.36471,2.03305,0.28397,-2.31658,-3.31807,-1.69797,0.16026,0.81118,2.46466,2.18583,3
3,2.18695,0.80826,-0.71329,-1.55565,-2.12233,-0.63016,1.01616,2.83202,2.74175,0.70496,3
3,1.46819,-1.00022,-2.29093,-3.0351,0.02165,2.0742,2.58882,2.70193,1.21911,-1.20197,3
3,-0.73498,-1.80995,-2.01425,-1.70622,0.87486,1.6599,2.63353,1.83506,0.63706,-1.64774,3
3,-2.1923,-2.5612,-2.26124,0.58512,1.8228,2.32918,1.42554,-0.53114,-2.19312,-1.72968,3
3,-2.53753,-1.00898,-0.49251,2.25823,2.09733,2.58749,0.71901,-1.64475,-3.2473,-1.59045,3
3,-2.04789,-0.94574,1.99788,2.64549,2.21782,0.53524,-1.7907,-2.40442,-2.18193,0.0415,3
3,-1.24024,1.44279,1.95327,2.22386,0.96033,-1.1326,-1.94434,-2.38546,-0.52855,1.06075,3
3,0.4793,2.89902,3.10471,1.22006,-1.24854,-2.36066,-2.44845,-0.80392,1.5969,3.15746,3
3,1.91962,2.78179,1.88071,-0.41173,-1.94941,-1.81826,-1.69841,0.73278,2.54915,1.87535,3
3,-0.80182,1.99652,3.40532,1.99106,-0.12562,-1.88124,-2.56032,-1.03901,0.22798,2.5605,3
3,2.28379,3.04885,1.15758,0.74096,-1.5939,-2.91333,-2.18439,-0.44005,2.02562,1.99509,3
3,1.80994,1.83358,0.98136,-1.86367,-3.43834,-2.40249,-0.88974,1.47666,2.7955,2.31534,3
3,2.84119,1.14317,-0.95159,-3.0216,-2.64212,-1.63295,0.43892,2.54006,1.92699,1.49215,3
3,2.31068,-1.35724,-1.48818,-2.29719,-1.14885,0.0688,1.2716,2.32273,1.79297,-0.82425,3
3,-0.98013,-2.07954,-1.96691,-1.2994,0.3717,2.36743,2.45907,2.23436,-0.31568,-2.41718,3
3,-1.38025,-3.75046,-1.53801,-0.14734,1.46955,2.15392,1.31156,-0.37573,-2.28315,-2.65644,3
3,-2.51216,-2.51106,-0.71654,1.48735,2.77852,1.26457,-0.3526,-1.49287,-2.66717,-2.35768,3
3,-2.53481,-0.92139,0.86148,3.03295,1.76419,0.23076,-0.95282,-2.89385,-1.35613,-0.61967,3
3,-0.18968,1.06149,2.91506,3.0308,1.01383,-1.35115,-2.75443,-2.04887,-0.77821,0.73866,3
3,1.38208,2.19195,1.63829,1.06744,-0.9429,-2.00804,-3.78927,-1.95925,1.58195,2.2582,3
3,2.02199,2.73705,0.86783,-0.65978,-2.13122,-3.05644,-1.66879,-0.38198,2.73576,1.9941,3
3,2.14736,2.22444,-0.13364,-1.99541,-2.71825,-1.56854,-0.44649,2.81886,1.92138,1.52584,3
3,1.13233,0.94595,-2.34319,-2.97843,-1.47968,-0.28092,0.80944,2.57048,2.19266,0.04551,3
3,-0.00424,-1.63286,-2.14976,-1.14336,-0.59031,1.41123,2.97356,2.3697,0.89193,-1.77114,3
3,-1.48323,-2.84742,-2.76237,-0.85347,1.21912,1.54902,2.24861,0.27205,-1.06187,-2.16797,3
3,-2.50163,-2.09048,-1.48074,0.94701,1.7668,2.71487,0.78951,-1.17236,-2.76224,-1.44584,3
3,-3.00069,-1.44866,0.48938,1.68106,1.74248,1.00014,-0.34342,-1.7392,-2.31404,-2.14764,3
3,-1.6837,1.29271,1.9162,1.98145,1.19262,-0.57848,-1.64337,-2.81454,-0.94455,0.10182,3
3,0.09845,1.27629,3.00586,1.90862,1.15792,-1.81854,-2.92595,-1.72866,-0.31769,2.4467,3
3,0.00767,2.64112,2.16757,-0.11335,-1.01818,-2.17333,-1.86606,-1.27008,1.0272,3.49144,3
3,2.45745,2.88492,-0.09186,-1.78459,-2.69575,-2.01419,-0.12343,1.03496,3.36329,2.46893,3
3,2.13292,0.91921,-1.0508,-2.35629,-2.64376,-1.11892,0.84348,2.15561,2.42268,1.09863,3
3,1.36397,-0.53575,-2.31564,-2.52947,-1.93486,0.37386,2.31762,2.20731,0.80062,0.69736,3
3,-0.05657,-1.74365,-3.03061,-1.62275,-0.09457,1.8808,2.56092,1.65181,-0.22238,-2.11443,3
3,-2.04455,-2.8062,-1.71331,0.19303,2.16146,2.35294,1.65694,-0.72801,-2.1234,-1.94797,3
3,-3.66431,-1.97455,-0.26231,1.34615,1.62107,1.85101,0.59105,-1.33635,-2.59083,-1.28254,3
3,-1.94759,-1.47954,1.58877,3.10497,2.13384,0.2632,-1.16101,-2.80018,-2.71336,-0.91333,3
3,-0.93184,1.29941,2.94748,2.50186,-0.77981,-1.22796,-3.55139,-2.33607,-0.84543,1.09908,3
3,1.80189,2.3726,1.89966,1.07696,-1.01564,-2.77391,-1.84691,-0.58237,0.8037,3.1827,3
3,1.9288,2.74057,1.55224,-0.03399,-1.41906,-2.68434,-1.26029,1.48241,1.57763,3.09588,3
3,2.41577,1.5744,-0.80287,-2.43026,-2.61875,-2.13391,0.44797,2.16264,2.65369,1.39156,3
3,1.32806,0.3066,-1.82051,-2.5527,-1.5523,-0.02514,1.534,3.6296,1.51199,-0.54557,3
3,0.39775,-1.60354,-2.34545,-2.60341,-1.26987,2.04315,2.81911,2.3527,-0.07651,-1.58959,3
3,-1.21312,-1.59179,-2.54669,-0.36274,0.67679,2.50035,2.94789,1.25651,-1.17801,-3.10885,3
3,-2.5464,-2.79723,-1.20725,1.36432,2.06444,3.15317,0.37383,-0.58468,-2.77694,-2.35665,3
3,-2.8583,-0.20813,0.70469,1.49476,1.93781,0.81608,-0.32349,-2.44038,-2.28205,-0.83134,3
3,-2.24376,1.08626,1.42973,3.13839,1.51338,0.64655,-2.22171,-2.73796,-1.24808,-0.19328,3
3,-0.64416,2.15168,3.0156,2.35556,0.34999,-2.11274,-2.44155,-2.28444,0.83143,2.03902,3
3,1.9267,2.74519,1.83734,1.16889,-1.49497,-1.88285,-2.14196,0.9806,1.78541,2.29877,3
3,1.9628,2.68143,0.58299,-1.89888,-2.63871,-2.33763,-1.05068,1.93001,2.14549,1.91551,3
3,2.25814,1.1509,-0.99554,-1.25674,-2.30219,-0.09406,1.33965,2.30016,2.61131,1.06749,3
3,1.55419,-1.04908,-2.42001,-2.71589,-0.63972,1.52652,2.03418,1.88394,0.69155,-0.13728,3
3,-0.65902,-2.03725,-2.23634,-0.99176,-0.44402,1.97073,2.65663,0.64094,-0.89416,-1.57018,3
3,-2.41119,-1.87049,-1.49877,0.72744,1.90959,2.70218,1.26597,-0.49515,-1.99216,-2.31998,3
3,-2.36855,-2.42534,-0.1752,1.24434,2.15218,0.95129,1.00579,-1.41469,-1.91184,-2.70417,3
3,-2.38441,-0.95159,1.23654,2.82611,2.04367,0.35443,-0.98908,-2.46404,-2.46781,-0.08931,3
3,-0.68097,0.31467,2.82917,2.87442,0.5386,-1.08049,-3.55788,-3.17305,-0.94818,1.49993,3
3,0.44371,2.00794,2.69614,1.67135,-0.32863,-1.84725,-2.93813,-1.50907,0.6332,1.74407,3
3,2.09316,2.26469,1.14287,-0.548,-2.68702,-1.72995,-1.32517,0.9462,2.19,1.97041,3
3,0.61496,2.08246,2.46947,1.65654,0.03442,-2.20992,-2.36195,-1.68556,-0.64799,1.7121,3
3,1.20341,2.30966,1.95838,0.42075,-1.983,-2.84468,-1.3348,-0.95035,1.0516,2.2557,3
3,1.80991,1.97287,0.61605,-1.52786,-3.49092,-1.75887,-0.88698,0.99355,1.49062,2.40565,3
3,2.56675,0.92463,-0.7931,-2.56455,-1.62397,-0.43608,0.83315,2.2566,1.3331,0.61844,3
3,1.22864,-0.76299,-3.11128,-2.05715,0.78159,-0.38804,2.81064,3.09457,1.28041,-0.5673,3
3,-0.12534,-1.43693,-1.99135,-1.60425,-0.00161,2.44045,3.18838,2.07709,-1.24731,-1.46459,3
3,-1.71013,-2.24519,-2.46034,0.17396,1.9455,2.46502,1.9616,-0.18918,-2.83853,-2.87029,3
3,-2.2633,-2.46724,-0.44642,2.22191,2.5124,2.242,0.82669,-2.18824,-2.94996,-2.26323,3
3,-2.09269,-1.02891,2.13566,1.76409,2.5422,1.18449,-2.43728,-3.18443,-2.29518,-0.33694,3
3,-1.12578,0.75855,2.35642,1.90087,-0.27484,-1.41472,-3.01628,-2.20851,-1.19291,0.57446,3
3,0.73234,1.78427,1.47279,1.10638,-1.40423,-2.01682,-2.17414,-1.51355,1.44572,2.59701,3
3,1.65946,3.20224,-0.25827,0.06345,-1.8296,-2.81211,-1.74426,0.35305,1.99725,1.66853,3
3,2.66971,2.20315,0.41627,-2.1854,-2.42967,-1.04029,0.17635,2.69794,2.03517,1.43903,3
3,1.11891,0.41852,-2.18331,-2.10346,-1.51131,0.75535,1.92777,2.58423,1.14614,0.33045,3
3,1.11591,-0.70504,-2.64964,-2.02349,0.1159,1.54823,2.89441,2.84798,0.67606,-2.34968,3
3,-0.58958,-2.7574,-2.73504,-1.12965,1.1893,2.26145,1.79953,0.19396,-1.46136,-2.42612,3
3,-1.33528,-1.65572,-1.26634,1.74998,2.29106,3.49185,1.14565,-0.73162,-2.16447,-2.68767,3
3,-1.5973,-1.49426,0.42586,2.5714,1.72626,1.30763,-0.82305,-2.92369,-2.60403,-1.23347,3
3,-1.338,-0.36494,1.26744,3.02034,2.49098,-0.83689,-2.46903,-2.85236,-2.06963,0.10257,3
3,-0.4124,1.97958,2.43527,1.91635,0.77079,-1.25586,-2.6919,-1.49234,1.13342,0.91386,3
3,1.4359,2.34277,2.13977,-0.00194,-1.20344,-1.55526,-2.79741,-0.36164,1.35912,2.51985,3
3,1.86975,2.04042,0.99104,-1.26056,-1.86004,-1.6787,-0.82184,1.40328,1.77717,2.03152,3
3,3.0986,0.64866,-0.97317,-2.86471,-2.89476,-0.35001,0.95664,2.37205,1.90681,0.82111,3
3,1.16613,-1.25996,-1.74709,-2.55751,-1.49542,0.24795,2.12562,2.17715,1.29739,-0.0116,3
3,-0.12686,-2.02072,-2.68175,-1.11012,-0.09316,1.81454,2.4208,1.11386,-0.48986,-2.9181,3
3,-1.75252,-0.91487,-1.54404,0.18006,1.28417,2.08226,1.31705,-0.63427,-1.59241,-2.80909,3
3,-2.75186,-0.77086,-0.4978,2.00662,2.78287,2.49749,0.26855,-1.34039,-3.07898,-2.07415,3
3,-1.99698,0.58697,1.27468,2.54901,2.07073,1.54296,-1.00265,-2.35362,-2.45458,-0.33225,3
